x,x2,z,endog,y,binary,binary2,binary3,ordinal,count,positive,group,post,entity,wave,time,duration,event,weight,score,a,b,c,text,ydid,item0,item1,item2,item3,item4,positive_count
0.1650792048484467,0.32244725059256024,0.6815546092456233,-0.03270474627678499,1.7014664101130816,1,1,1,1,0,2.09011511517649,1,0,4,1,25,1.5190869724157832,0,0.5178459951631679,3,0.9617180883016008,0.5607060259013924,0.7308261469225712,good experience,-0.04322039139307043,-2.5043351188383354,-2.7890106221406343,-0.9662256468121214,-0.01929065049546219,-2.3757556680922485,0
0.20537119767098055,-0.009317406600559613,-0.4490590464526041,-0.2456637764955181,1.2332947730845187,1,0,1,2,2,2.759372907453164,0,1,4,2,26,61.77451996818548,0,1.2937333327138638,4,0.710857300160404,0.29725354406388416,0.6514369511652068,bad experience,-0.35513476160690327,1.1692711319826516,0.6447483883702113,0.4479049405524029,1.5916658160930104,-0.09644630015087297,2
-0.3996827699693809,0.23616905838017263,0.5434747806629225,2.793588638699209,0.2234465246537047,1,1,1,2,0,3.1436978519350585,1,1,4,3,27,7.663086492012587,0,1.6467601400216307,5,0.4444473837434619,0.9198423478750241,0.38249090555720006,good experience,1.655602087845336,-0.4567737047890001,-1.3916446009394627,-0.7121329989679215,-0.5259960886442321,0.9507893980738651,13
0.797382064486403,-1.958472440468126,0.419618630565201,1.0202755464154667,2.902175730966503,1,1,1,2,2,0.4533333334296046,0,0,4,4,28,8.254559948355565,1,1.923853707577156,2,0.7726908969371991,0.9096301300339329,0.8450733485632166,bad experience,0.7368373692706741,0.7765337604344563,1.088679172194122,2.6985585081826224,1.1195222571822827,2.5195679042193113,0
-1.4829216433003247,0.9339247640611548,-2.284747285941318,-3.466813317592258,-1.7679311563703917,0,0,0,0,0,2.3016068282480404,1,0,4,5,29,34.05397027106669,1,0.9727124396435838,6,0.4773673696691565,0.39912776514439996,0.2521530907052325,good experience,1.9339821273674904,-0.31559070093753855,-1.6844430093027312,0.40105172528515964,0.35095334927184685,-1.8634303896258686,4
2.2670842662382444,0.026092043139161688,0.006604778889532713,0.29529832594475625,5.448491291278347,1,1,1,2,1,0.9212084148296958,0,1,5,0,30,4.590334322593795,1,0.9520942528654226,8,0.40312111216793756,0.9463300433658276,0.6109890937631214,bad experience,0.7808387787838186,1.046357401236649,0.9382396873197236,0.4628025266640747,-0.8361272697975286,0.5167891567660297,7
0.9414585736355331,0.04402204780407747,-0.9227549427705151,-0.8631294317692098,2.536261579426096,1,1,1,2,2,2.5631044976322235,1,1,5,1,31,0.8906374686730614,0,1.3980893246793173,1,0.34670731098039226,0.14743407819315846,0.994704189312655,good experience,0.3570631969974969,0.7482653537121836,0.4967095106961426,-1.298277259035376,1.1472715579167176,1.4470455330224914,3
-0.48854011259796876,-1.5088574570424693,0.6176275167892068,0.682188237793176,-1.2862239729192844,0,0,0,1,1,2.7389903340402113,0,0,5,2,32,3.988105147346829,0,0.5052434777469831,7,0.8302404948412283,0.1051203433137533,0.29582828660096633,bad experience,0.6934235258298246,0.4462405332130994,-3.099569872761294,-0.02636499683750615,-0.30374344833345446,-3.5944252448767786,1
-0.6296762720831615,0.9314240082869639,0.7789488139841249,-0.54317092456543,-0.27034230379383245,0,0,0,0,1,1.6890697490333528,1,0,5,3,33,6.238036076749534,0,1.3329857940433887,2,0.3249089586903745,0.3847628660148479,0.3574225853773287,good experience,-0.17969303785075633,0.37361299503572076,-1.320271631259319,0.5296541756905918,-0.01929933643964321,-0.3964257560120411,5
0.30009150513987887,-0.8343187476914122,0.5941506876242802,1.4027079461260668,2.2897377985946044,1,1,1,2,3,2.508303059654993,0,1,5,4,34,7.785834914797928,1,1.6917012034334002,2,0.3008794547913077,0.28052146730756333,0.7373480733835013,bad experience,-0.23630697514809174,-1.7427724541147074,-0.6656060619831601,-0.5189350120564467,-0.8048585227316492,-0.8097564478703565,2
0.4246144132395826,-1.1246458469245348,0.8525980534111958,1.948674191686149,2.304565061969149,1,0,1,2,0,3.354000684510179,1,1,5,5,35,10.25872386945718,0,1.5481436231979409,5,0.5480876503194988,0.6376631670093861,0.3562306575757709,good experience,2.9328392017546583,-0.44424103172882357,-0.7139766810575168,-0.9992229612024203,0.44042642380471986,-0.9560679603144078,3
0.12044123240950083,0.0002840508361475628,0.6964960979301047,0.6045793466601661,0.2576075496726108,1,1,0,1,2,2.3702351811515556,0,0,6,0,36,6.16830719248223,1,1.5285848208538444,10,0.6549025166864572,0.9945550506292767,0.28120760805857625,bad experience,-0.025528679203117327,2.510180273534484,1.2148828265851175,1.2071605870981148,-0.13807916405783538,2.654561868480126,2
0.20457817205702788,0.2146283009890557,-1.9233718405411189,-2.0080812947774596,1.6187517083703489,1,1,0,1,2,0.23484303885436172,1,0,6,1,37,13.929253941038807,1,0.9340143698679595,8,0.7894893935251233,0.25001082678682157,0.4144818708981828,good experience,0.3560913822827849,0.8531866053194339,0.7478556807291916,1.9050854829826482,1.4668772934068288,1.1401763118693382,7
-0.6481788832595017,1.0422542047913799,-1.389715604502724,-1.1980815632420705,0.477050428234494,1,1,1,1,2,4.26724004646764,0,1,6,2,38,0.8786739482100905,1,1.2949715219239022,7,0.1403224896802768,0.6654869107330085,0.5660090878321457,bad experience,-0.7720618578987388,0.47060639308948365,1.6826445229311842,0.32266535182236294,0.9405108220006444,-0.07820014379094564,7
0.43461482799325984,-0.028417982711139978,-1.1216284400235321,-0.09806441401659316,2.564827127381445,1,1,1,2,2,2.8481046030757877,1,1,6,3,39,4.812339195923844,1,1.531639252138897,10,0.5743126025238364,0.7360064611463756,0.9802231973645175,good experience,2.6339639583307415,2.3569636746017144,0.4013406965499512,0.5587372166753,0.6502050642603878,0.25464823891996835,3
-1.3858296159093708,-1.187023077092756,-0.08636345856878988,0.25562290600396353,-1.0950126806335516,0,0,0,1,0,2.6527968197447533,0,0,6,4,40,37.65181988385164,1,0.6044578578277666,9,0.5929991924841499,0.6866290025754949,0.22328749178903912,bad experience,-1.0268760793008624,3.802170020950981,2.1776387976996494,0.4374636345222107,0.14443442501363246,-0.5474278546613551,0
0.5280610453169008,-0.0398861988631,0.006710063527180988,-0.04634265539736504,0.5113168638263352,1,1,0,2,0,1.155553146491387,1,0,6,5,41,1.1812931082885292,1,1.9534849499019775,1,0.9052499057636666,0.4635597176193445,0.25055701045732376,good experience,0.9880018191344634,3.0554707028496098,1.9169422841582398,-0.44476438258145,3.219374864704444,1.1413975032699977,1
0.050300889311256626,1.1384022120853257,-0.9526394386582198,-1.2385061059318898,0.8533255754636787,1,1,1,1,0,3.607802053520958,0,1,7,0,42,17.72190098617482,1,1.032222567038958,0,0.18581487287646434,0.4236551798498778,0.8742654960818171,bad experience,-1.7983226922100073,-0.9431553647704078,0.08222133745686544,-0.6824112193442669,0.9842002185901191,0.9371631953293895,4
0.7201334895417364,-0.8534456622742134,0.41946999253957884,-0.9204615753762734,1.7436946107921623,0,0,0,0,3,4.478667319947063,1,1,7,1,43,41.32542596296876,1,0.571565843319234,8,0.6320777749168485,0.3809013529384177,0.2563847798705641,good experience,3.273311071405511,1.6022619542445176,1.3857420621205256,0.7734244564498837,0.6819238520666114,-0.07714182403863146,0
1.674258804042126,0.5442783952899751,1.5596739698148971,2.335762989963518,7.214983424755929,1,1,1,2,1,0.14971274788298453,0,0,7,2,44,0.017936957205972763,0,1.8786405584775108,2,0.6833866266220311,0.8130856054735442,0.36735450088727306,bad experience,-0.6444177806287708,-0.37902133764021767,0.8864375786917005,-0.23622916225246332,-0.3252946316487068,-1.137314341524889,1
0.1586077660823697,1.0477512649589682,-0.5181353795218437,-0.6727309069421625,1.495409589216068,1,1,1,2,2,0.983101226282778,1,0,7,3,45,32.05006246222421,1,1.8685664019505888,10,0.7979652431349643,0.7908186774752547,0.7497778825704113,good experience,-0.06730751299431165,-1.2588655784851401,-0.5693119355455375,1.6249446341058136,0.5787829400138921,-1.6629406884401385,2
-1.4602274444314376,-0.05818913934802542,-1.2719866560386122,-0.6804631943105296,-1.7314349715027268,0,1,0,1,2,0.7888890021427544,0,1,7,4,46,31.26874645178719,1,1.1525149665282628,7,0.4671174657946059,0.3063270065397318,0.3047899454897557,bad experience,0.6334823281875812,-0.5111251738114717,-0.7640400672094081,0.871143582118656,-0.05168133225785043,1.8965638808301757,3
0.5821835229431668,0.12012688199156572,-0.6566501640811676,0.13830948580584823,3.367567602029308,1,1,0,2,4,0.7324700864485696,1,1,7,5,47,0.40318961383301777,0,0.9110701442522358,3,0.4053702056125753,0.8270021357068063,0.7490336535722805,good experience,2.4298830563264002,-1.5678496535127129,-0.6715298665091866,-0.618191464534477,-2.6703124141238286,-0.8246065249236533,5
0.23707155471730698,-0.1943013505893364,0.6283969576987082,0.8475661114956397,3.1339208374356864,1,1,1,2,0,2.6437173913603127,0,0,8,0,48,5.548222031288162,1,1.620148553391909,0,0.6589729733800029,0.3369995328221528,0.7337613510886354,bad experience,1.2526944476322823,-0.008798587198580288,0.09725567009790181,1.3397210901022383,0.08359444824669049,2.489937399915257,3
-0.6424650007974699,-0.797757763651003,-1.3981296689382896,-1.869037430765673,-0.13392090079452057,0,0,0,0,1,0.9304510389238874,1,0,8,1,49,6.830221046271055,1,1.3471290097133333,10,0.1446558752594609,0.5502096956386172,0.3451578934502242,good experience,0.08626289498596676,-2.511976581831703,-3.167651599081212,-2.072845194658333,-1.172682867402674,-0.5813036533745204,2
-0.062483089833357916,0.7021702124293874,1.2337847542924194,1.261278809481562,1.3732790043576815,1,1,0,2,0,1.3190689599565433,0,1,8,2,50,14.39510792196503,1,1.0660819514331796,5,0.898508665298712,0.9108967387007578,0.5393202576297106,bad experience,1.243195372224373,-0.5254164635964224,0.009642391474522172,-1.3418615310791937,-1.477234450966174,0.19443854895345936,2
-0.8380132909775223,0.827533524714759,-0.993779764732685,-0.5691965966271161,-0.22054334303395245,1,1,1,1,1,1.222049902429258,1,1,8,3,51,0.16861791250313704,0,1.293528426632484,3,0.7380496508752399,0.6406829461234181,0.22467742067459182,good experience,3.14721650678863,-0.48627240869380683,-2.1532156452396736,-0.218188731489025,-0.2866920361414023,-1.8356697747886535,4
0.39169046780621486,-1.315191051938739,-0.16192140208864558,0.6927245256327906,-1.0439413676187812,1,1,1,2,1,1.9682263289773692,0,0,8,4,52,9.596452604795386,1,0.545221944175049,7,0.6038512474068907,0.24093122485000784,0.12042995297062936,bad experience,-1.2115312580227695,-1.5911911961218461,-1.6224453105679943,-1.069861836627789,-2.871311579386071,-1.1768288437259815,1
0.2893156549550962,0.027974581950488263,-1.0351994273859038,-1.198500958575337,1.2148700704578508,1,1,0,1,5,1.1277387090780897,1,0,8,5,53,1.2783375439583242,1,0.5787966402228071,4,0.4187097007367486,0.853757003089054,0.24959993772214478,good experience,-0.09485109791116686,-0.17263172647737812,1.7405244103213515,0.11646734443821027,2.454880406301956,0.06268135106046935,0
-0.29921096976186634,0.9976913694324616,-1.1389121890680998,-0.7073894197380322,2.1989370346232855,1,0,1,2,0,2.107367053663543,0,1,9,0,54,0.28214798626251425,0,1.73826018484701,2,0.33057013059478413,0.12100832373840742,0.19825000726491923,bad experience,0.09172815456126857,2.9607157368881145,0.5624771063144266,2.885198569295615,0.14265506901146874,1.6975446843061164,1
-0.6540889549556215,1.5599493199390047,0.5104668653349517,1.1809174804440792,1.4718752797696195,1,1,1,2,2,2.1867518058129662,1,1,9,1,55,28.98764761249299,1,1.366235062583475,1,0.5703023551731247,0.4635541410113836,0.9665884448312853,good experience,1.285529772188362,1.4019864524169654,0.3944705979493486,1.151645558052304,2.339333218237149,2.468856608589995,1
-0.7674756664611327,-0.31723133425416367,-1.186683281874957,-2.120935325465404,-0.34028056777987314,0,0,0,0,2,2.66266571419844,0,0,9,2,56,5.494662064118886,1,1.3626861977322677,7,0.4880696031793717,0.41065947711246414,0.5560387422505323,bad experience,0.6277681133742117,-0.8401206964701731,-1.363913726752867,-0.5047471584090529,-0.35937909945490787,-0.227941814630656,0
0.3386918374972395,-1.1547179593546197,-1.7477847022592274,-1.7076810542877063,0.8947968331862466,1,1,0,1,1,1.8812294583999467,1,0,9,3,57,0.0769548169641764,1,0.5689902921285643,9,0.5872896407993734,0.4545675002730633,0.6434121996470925,good experience,-0.24639570511881942,1.3188301191254546,0.6847585723653908,1.0405851298619766,0.16186729956663914,0.4725080884301939,5
0.4357153373599152,0.13561508354424506,-0.20152106483110893,-0.26266565497174754,0.5030528261958178,1,1,1,2,2,0.5704712658672788,0,1,9,4,58,1.1152120408303825,0,0.9708516493223358,3,0.534550464794188,0.15658914725461034,0.22395266635139796,bad experience,-0.5435849712178619,-0.5106160913071265,-1.7949077363730195,-2.9126214718609384,-1.0890419063702272,-1.55608465079826,2
-2.328652512450574,-0.9339355745956891,0.5320031552357771,-0.6735860859304212,-4.25442059446808,0,0,0,0,1,0.911221216221844,1,1,9,5,59,19.452758352907022,0,1.922801850696285,9,0.573930856616725,0.22964149329745828,0.6742570963642082,good experience,0.11737167433173168,-1.0255139855346462,0.8566937483197721,0.5207818903999291,-1.6124773945377824,-2.1490597747451905,6
0.11876606722780951,-1.7053875201451583,-0.8817421825420944,-0.39733295368498434,0.2353350930665474,1,1,1,1,3,2.278697634046126,0,0,10,0,60,1.8978006103049145,1,1.773291384577666,4,0.3643873390706585,0.688089097001591,0.7662421714230125,bad experience,-1.11893826447752,-1.116402126768455,1.218409016083992,0.426792609140156,-0.7686920506678006,-0.5349407414025602,0
0.8711709208971936,-1.0842829517742194,1.3047524913403707,0.15451471982251386,0.4774895417901601,0,0,0,1,1,4.634251538700218,1,0,10,1,61,3.630422079620573,0,1.177988380438749,9,0.4436168593060422,0.6446620857689151,0.5416413991762402,good experience,-1.4413049895980083,-0.34459049825942023,-1.309208239947381,-1.1459015336323262,-1.2388273388959357,-0.7283975129260871,4
0.15094568247273424,-0.8399128134072531,1.7938667746094938,1.7692879743683367,2.962811118461116,1,0,0,1,1,2.3026948827540936,0,1,10,2,62,1.0986414926154044,0,1.072266044298923,10,0.46827733181218634,0.8863006562036261,0.933020380417686,bad experience,0.501304842889794,-0.8980402866765329,-0.9829545374143942,-0.8640996424867866,-0.5663612181531864,-1.0917523193351273,6
-0.6853638088047024,-0.5178223824416698,1.0099401965007029,2.1270869731902713,0.23724518119021132,1,1,1,2,1,0.198586465086825,1,1,10,3,63,0.15292467642563723,1,1.0326889911761903,6,0.6476200810538376,0.5737358544785988,0.9298224223702686,good experience,1.318264318219747,0.8210679703126286,-0.07266614864756848,1.4952759649295002,1.1408413456445279,2.4376146248386226,1
-0.3643251074149675,0.6293528501134869,-0.16115272620514742,-1.1924609778884432,0.11057588905062099,0,1,0,0,2,0.421884562330997,0,0,10,4,64,4.645610758717226,0,1.3750566347680007,4,0.6441344457461026,0.94481434501268,0.31032248134170076,bad experience,-0.270874569224077,-0.6113819174464488,-2.3160010440563914,0.6976541146290025,-1.1807250341439648,-1.7675245536035318,1
-0.667071049060601,0.2207172806624355,1.691447468675184,1.1469350202603916,1.562273342101507,0,1,0,1,0,2.1096601539184445,1,0,10,5,65,11.12130893273193,1,0.9600703536982774,7,0.5943353822161926,0.14360904382042972,0.6579000141027282,good experience,1.1356697195741694,0.43884625148582646,-1.1968380211210927,-1.7725626294173762,-0.28220422287240715,-0.23814959947157144,3
0.7866520032917151,1.049763622489885,-0.9661569948772339,-1.504487709060356,3.1867087729124677,1,1,1,2,1,0.6480044646295113,0,1,11,0,66,3.6374357732231806,1,1.2619145318662395,6,0.32877408678987935,0.7962239538631454,0.3617971988811986,bad experience,-0.5487241132538944,-0.7150363456435757,-1.2267587322972284,0.4521722922363911,-1.9955089303515177,1.3742086552002337,5
-0.49519939312580336,0.8578390385598165,-0.29733833277287236,-0.961592072423024,1.11247632966159,0,0,0,1,1,1.7038462386526956,1,1,11,1,67,15.559999504556375,1,0.5827484296454045,3,0.42897171833573716,0.41818429716583483,0.7839550641352474,good experience,3.238077731905699,-0.2138732879001443,-0.35434283141416906,0.6004261628068548,0.17117689972248373,1.5087849424655542,3
0.4765264133739424,2.1910907080856377,-0.9726155722264925,-1.5579811075753591,2.5859635310825952,1,1,0,2,2,1.1459945592764622,0,0,11,2,68,13.0809911276829,1,1.3470368240903814,8,0.6550257892930968,0.6379260265717289,0.12533436101491927,bad experience,-1.0964293269123753,0.4627354387276881,1.887413800306053,1.9428080879594578,-0.1060133415565565,4.214211520758548,4
-0.076155697939075,-1.3137520622398313,0.556874645652618,1.6771385403092034,0.9799880798093407,1,1,1,2,1,3.1859727640369093,1,0,11,3,69,13.128869871781273,1,1.477405130587153,8,0.552235339834666,0.8204910876100668,0.42818874139604374,good experience,-1.2524185403129489,0.7151014716442472,2.2468103421291623,0.9205522423097519,1.3139712214706767,3.2650335644630433,3
-1.5919639586049432,-0.38224217679936207,-0.8218479020402524,-0.7616606627145273,-1.692808070209347,0,0,0,0,1,1.9760378694309337,0,1,11,4,70,6.794153671496597,1,0.6398755762600918,5,0.1614732622057212,0.22492114646856054,0.36229502021798454,bad experience,-1.161215268045491,2.577096643771838,0.8288545821602207,-0.5716689082403696,1.2240825100123984,-1.802259263523865,3
-0.5939304492578,0.5210829873456275,-1.3174298705962502,-1.9545410318909449,0.1281595835657022,0,0,0,0,2,1.7515648469119385,1,1,11,5,71,34.81377021540154,1,0.9646129890501944,4,0.746696864074563,0.8531825291946923,0.1596845818483993,good experience,-1.4335131783939659,2.5278391605857746,2.735629673460987,0.9425336779232554,2.7615545546116036,2.206113188822078,1
0.7708783581635879,0.14102511560579747,0.845133443476121,0.12265851653573734,2.3876812877919797,1,1,1,1,1,1.54104591634397,0,0,12,0,72,6.184168991930029,1,1.3481680400841856,7,0.21710956400359166,0.31646994171390985,0.5651909020778,bad experience,-0.834628378469236,-0.22551244558609174,-0.430428033046455,-0.15992938976028837,0.34510808472134175,0.24565812879402965,2
-0.6097672760529032,1.7984317858807077,-1.2338328922957897,-2.9636218473015092,1.0104815173864112,0,0,0,0,2,2.836469759164446,1,0,12,1,73,17.115286658118045,1,1.9908508713260082,2,0.4979748523852438,0.19177737176222565,0.9302164284960764,good experience,1.6445389501996903,2.2635097836586056,0.4311038693812793,0.61123259935955,0.24140740224698115,-0.6822173521319388,6
